Start_date,End_date,gridload_,Gridload_hydrops,Hydropumpedstorage_,Residualload_,Biomass_,Hydropower_,Wind_offshore_,Wind_onshore_,Photovoltaics_,Other_renewable_,Nuclear_,Lignite_,Hard_coal_,Fossil_gas_,Hydro_pumped_storage_,Other_conventional_
5-Feb-25,6-Feb-25,1555797,1587564,31767,1171452,104830,43719,84552,228641,71152,3183,0,268875,153877,355517,28815,37890
6-Feb-25,7-Feb-25,1512802,1535125,22323,1257803,104791,42352,50375,164032,40593,3107,0,274390,189546,352893,29770,38137
7-Feb-25,8-Feb-25,1528302,1568300,39999,655260,103442,36711,150507,649838,72696,3142,0,249376,154389,223026,13519,44294
8-Feb-25,9-Feb-25,1319653,1358928,39275,653283,107739,37013,123992,388102,154276,2630,0,218979,138904,204408,14120,36969
9-Feb-25,10-Feb-25,1245013,1263408,18395,810683,107528,34803,105202,206922,122206,2493,0,228049,161863,235740,15522,36807
10-Feb-25,11-Feb-25,1539664,1561921,22258,836472,107202,35557,140019,478045,85127,2529,0,229882,175766,262345,26089,44588
11-Feb-25,12-Feb-25,1580244,1613996,33753,880244,105969,41363,103631,525245,71124,2594,0,208621,187399,308421,27300,42874
12-Feb-25,13-Feb-25,1560451,1589315,28864,1088561,106861,42164,141826,267747,62317,2846,0,242986,198879,345318,28400,43080
13-Feb-25,14-Feb-25,1564520,1590732,26212,1327875,108087,49710,76237,131959,28449,3048,0,260471,189872,385702,42030,45717
14-Feb-25,15-Feb-25,1524580,1554522,29942,1395131,109307,49533,20530,81256,27663,3196,0,253092,186899,407296,40516,45308
15-Feb-25,16-Feb-25,1307379,1322886,15508,1197554,108957,43790,18585,31010,60231,3265,0,252335,193997,301757,20626,47989
16-Feb-25,17-Feb-25,1256914,1309868,52953,918512,106626,37761,57800,183402,97200,3254,0,239288,185592,230924,10402,48234
17-Feb-25,18-Feb-25,1493540,1524911,31370,1190583,107702,39729,18781,97958,186219,3226,0,281082,185984,350627,42611,50201
18-Feb-25,19-Feb-25,1527676,1554964,27288,1048982,107644,38316,55956,211343,211396,3207,0,283281,169609,299455,28407,44035
19-Feb-25,20-Feb-25,1533209,1570233,37024,722454,107777,36385,132232,466425,212098,3226,0,245766,153191,241421,21255,42641
20-Feb-25,21-Feb-25,1543621,1566097,22476,856561,108482,35352,147046,409025,130990,3057,0,246316,156334,240315,30620,43781
21-Feb-25,22-Feb-25,1436871,1471250,34379,737981,107281,34218,144320,395186,159385,3056,0,226612,95241,183574,21388,40858
22-Feb-25,23-Feb-25,1266829,1314402,47573,533691,106767,34785,128187,463761,141190,2963,0,168314,62164,126136,35904,40882
23-Feb-25,24-Feb-25,1141099,1179854,38755,635572,105402,33676,99661,268334,137532,3011,0,202211,67368,124685,24100,40141
24-Feb-25,25-Feb-25,1441009,1490555,49545,609320,104116,32408,145863,569690,116136,2835,0,197626,87027,149804,13793,39776
25-Feb-25,26-Feb-25,1404482,1426692,22211,1106846,105391,36888,47869,137178,112589,2916,0,283434,140715,278297,38573,42414
26-Feb-25,27-Feb-25,1434224,1466293,32069,1170694,104984,36686,18505,179164,65861,3087,0,291850,153644,331683,27919,39314
27-Feb-25,28-Feb-25,1438265,1478600,40335,1088478,103205,35832,37907,200828,111053,3154,0,295847,144890,314751,23111,40678
28-Feb-25,1-Mar-25,1422234,1446296,24062,1174657,103347,34250,33346,127181,87050,3121,0,301375,147949,336073,28121,41931
1-Mar-25,2-Mar-25,1244284,1262280,17996,997256,103533,33860,24357,109210,113461,3090,0,297312,142292,205293,23180,43448
2-Mar-25,3-Mar-25,1182746,1223666,40921,684315,101887,34637,88687,175953,233791,3070,0,248214,101334,153823,21015,48719
3-Mar-25,4-Mar-25,1405731,1445716,39984,785521,102640,34367,123689,223292,273230,2926,0,256715,115561,205026,35350,48792
4-Mar-25,5-Mar-25,1447903,1484411,36508,855388,102945,33385,118209,209951,264355,2851,0,249893,117490,202976,32036,36599
5-Mar-25,6-Mar-25,1447370,1488772,41401,681184,102211,31895,140210,350217,275760,2844,0,222389,79873,198900,29145,34928
6-Mar-25,7-Mar-25,1398046,1436410,38364,799482,103069,33250,90135,226419,282010,2757,0,232177,86635,179674,34888,30286
7-Mar-25,8-Mar-25,1329326,1373749,44423,894438,103122,32687,37171,120765,276952,2844,0,239636,98809,196831,38363,31160
8-Mar-25,9-Mar-25,1146978,1193598,46620,665458,101630,30123,37260,167916,276345,2851,0,208812,59412,148265,21204,31108
9-Mar-25,10-Mar-25,1099818,1146014,46196,624959,100922,29180,65178,135498,274184,2812,0,198462,53634,121091,23480,35441
10-Mar-25,11-Mar-25,1344025,1376076,32051,1046436,101324,28230,25069,76652,195868,2799,0,218094,109379,238040,32361,37141
11-Mar-25,12-Mar-25,1391008,1426291,35283,1119430,102209,28959,38408,76864,156305,2826,0,245694,142425,284388,33955,37382
12-Mar-25,13-Mar-25,1418159,1449047,30888,1225762,102854,30822,24641,76839,90916,2632,0,270210,155942,289813,33976,41051
13-Mar-25,14-Mar-25,1431451,1462976,31526,1192213,102981,32922,55748,69254,114235,2856,0,279633,150052,286834,31104,40369
14-Mar-25,15-Mar-25,1416699,1441962,25264,1154130,102980,35115,50082,94834,117653,2881,0,275516,139411,267529,28267,47135
15-Mar-25,16-Mar-25,1202482,1244026,41544,737913,101624,31334,20636,285356,158577,2919,0,236969,68303,133050,22575,46689
16-Mar-25,17-Mar-25,1153089,1199064,45976,627503,101014,29255,65016,228096,232474,2980,0,228681,66608,130691,21463,40539
17-Mar-25,18-Mar-25,1401573,1441027,39454,774134,101815,29557,62886,296245,268309,2907,0,241601,97146,167781,31322,39362
18-Mar-25,19-Mar-25,1402289,1443131,40842,841071,102137,29972,23344,198122,339753,2941,0,236132,122173,182566,27795,40949
19-Mar-25,20-Mar-25,1372994,1414753,41759,922440,102528,30280,14109,102240,334206,2913,0,257668,120074,222078,35600,36973
20-Mar-25,21-Mar-25,1346672,1386470,39798,914173,102046,30064,16761,103120,312618,2767,0,262999,120720,232879,32369,34132
21-Mar-25,22-Mar-25,1347446,1386541,39095,635511,100106,28750,77071,339131,295733,2700,0,173034,75376,136918,33060,37300
22-Mar-25,23-Mar-25,1185538,1245546,60008,237982,97429,29389,72428,614614,260514,2836,0,94116,43872,105805,13385,39267
23-Mar-25,24-Mar-25,1126025,1153692,27667,554597,99957,29234,110748,276992,183688,2835,0,148029,64375,120628,26063,41332
24-Mar-25,25-Mar-25,1318668,1347007,28339,1079573,101366,29491,10982,50118,177996,2684,0,296657,139023,242602,45208,43888
25-Mar-25,26-Mar-25,1388529,1432488,43960,939443,100276,31132,84571,166927,197588,2805,0,287560,133345,177706,22909,42746
26-Mar-25,27-Mar-25,1399177,1421595,22418,1016329,100595,31249,61578,210492,110778,2681,0,294537,158096,205705,30934,40065
27-Mar-25,28-Mar-25,1360875,1400015,39139,904486,99014,29264,101140,102524,252725,2468,0,280422,127900,156338,31192,38372
28-Mar-25,29-Mar-25,1307689,1357298,49609,749221,99944,30340,77941,147351,333177,2750,0,261968,92500,146349,32715,41218
29-Mar-25,30-Mar-25,1126671,1168542,41871,647164,99416,29956,39464,240728,199316,2902,0,201221,66985,102117,33043,40770
30-Mar-25,31-Mar-25,1078479,1134613,56134,203123,90193,32845,72106,648926,154325,2693,0,102920,35678,66848,8222,35059
31-Mar-25,1-Apr-25,1341869,1371434,29566,759808,95882,33641,59467,367050,155544,2851,0,230407,99671,141316,36961,41448
1-Apr-25,2-Apr-25,1342900,1378683,35783,764299,95351,33380,21156,287476,269970,2731,0,233717,100056,144143,28030,42796
2-Apr-25,3-Apr-25,1317065,1366341,49276,478825,93541,32341,68540,446878,322822,2715,0,180255,68666,96235,29576,42684
3-Apr-25,4-Apr-25,1298442,1344622,46180,614023,94087,32719,46248,269296,368876,2521,0,198593,83868,115902,38134,43637
4-Apr-25,5-Apr-25,1267084,1305735,38650,751143,94893,32360,30977,114145,370820,2719,0,222289,102653,127486,38708,43208
5-Apr-25,6-Apr-25,1102793,1151082,48289,396337,92670,30827,62732,317465,326260,2760,0,115557,31238,74630,28409,40226
6-Apr-25,7-Apr-25,1053186,1106250,53064,424263,91946,30408,32876,240948,355100,2865,0,99359,42274,79938,23303,39414
7-Apr-25,8-Apr-25,1293661,1332264,38603,757762,93659,30042,20228,159718,355955,2811,0,192203,114403,160768,32841,42236
8-Apr-25,9-Apr-25,1301073,1337738,36665,888585,94986,33089,2013,62124,348352,2832,0,202863,133370,191068,37501,40788
9-Apr-25,10-Apr-25,1326977,1367696,40720,805954,95157,31991,64939,165311,290773,2841,0,196652,112478,166562,30828,40169
10-Apr-25,11-Apr-25,1343985,1381131,37147,766272,96784,30250,58717,225524,293472,2811,0,186471,117702,159924,39319,42962
11-Apr-25,12-Apr-25,1317891,1369725,51834,540405,98600,31701,51841,403651,321994,2730,0,141339,92667,146679,40543,41366
12-Apr-25,13-Apr-25,1084508,1127109,42601,537686,98982,29139,39861,140243,366719,2696,0,128644,52313,115900,42452,38007
13-Apr-25,14-Apr-25,1072550,1126753,54203,345468,97864,28885,94471,431157,201454,2637,0,110111,48287,83034,17698,36041
14-Apr-25,15-Apr-25,1268208,1301912,33704,802986,100373,31991,34496,127183,303543,2638,0,216988,119831,139108,41718,37365
15-Apr-25,16-Apr-25,1332444,1380774,48331,561446,98305,32062,98528,412083,260386,2636,0,190808,98901,122384,29136,36088
16-Apr-25,17-Apr-25,1304241,1333198,28956,807916,98866,33818,33681,191055,271590,2590,0,218239,112562,125914,34272,34717
17-Apr-25,18-Apr-25,1328355,1357214,28859,783783,100136,37072,39889,341717,162966,2715,0,223836,110122,144230,33914,42483
18-Apr-25,19-Apr-25,1079107,1108606,29499,748792,99370,36129,34878,204732,90706,2794,0,218890,94039,97990,24406,41607
19-Apr-25,20-Apr-25,1036645,1082314,45669,652316,99355,35208,39415,71022,273893,2780,0,148975,40838,87287,30743,40133
20-Apr-25,21-Apr-25,950210,999441,49232,512233,98214,32644,21614,101092,315270,2725,0,119539,31812,79220,33546,41285
21-Apr-25,22-Apr-25,982259,1015462,33204,671938,97909,31857,2752,67840,239730,2678,0,156292,57250,95847,20929,42731
22-Apr-25,23-Apr-25,1228781,1262311,33530,897645,98958,33905,3932,72592,254612,2628,0,195100,118473,147116,38792,39443
23-Apr-25,24-Apr-25,1284800,1316480,31680,907466,99314,33253,25679,81694,269962,2710,0,195688,123256,181863,24583,40043
24-Apr-25,25-Apr-25,1330404,1349641,19237,936151,98651,38794,49004,180297,164951,2810,0,212802,98418,137689,28903,37456
25-Apr-25,26-Apr-25,1294835,1322592,27757,957698,104578,40348,7055,127746,202338,2827,0,203840,77884,126000,30313,34277
26-Apr-25,27-Apr-25,1075475,1120891,45416,487543,111435,36792,11538,228457,347937,2792,0,122816,22417,84359,32015,31649
27-Apr-25,28-Apr-25,997388,1046717,49329,400314,109708,33689,33564,181110,382401,2751,0,109580,24715,72621,23939,31548
28-Apr-25,29-Apr-25,1231660,1274268,42608,755638,111007,35802,15669,47778,412575,2457,0,194930,56578,130577,37981,35855
29-Apr-25,30-Apr-25,1263497,1301079,37582,754081,109571,37583,20360,87001,402055,2341,0,202930,64765,128736,28873,33647
30-Apr-25,1-May-25,1231319,1270044,38726,757818,99944,35341,14121,55831,403549,2465,0,201517,46688,129472,33511,36125
1-May-25,2-May-25,960951,1006570,45620,491364,93669,32630,9210,65283,395094,2322,0,135979,21955,86850,34022,36559
2-May-25,3-May-25,1096700,1140527,43827,490065,94297,34950,43074,208064,355498,2328,0,105937,17981,75130,34156,36786
3-May-25,4-May-25,1034280,1069364,35084,516940,94767,34529,65942,207478,243920,2434,0,99645,11477,70756,31854,37969
4-May-25,5-May-25,1014938,1070064,55126,351443,93107,35359,98710,350949,213837,2524,0,91839,14258,65585,20351,38795
5-May-25,6-May-25,1243757,1273311,29554,683581,93678,43296,63038,237291,259846,2531,0,155516,32504,103275,29541,38750
6-May-25,7-May-25,1254563,1289053,34490,622961,94281,47238,81533,204330,345739,2498,0,148608,39597,116346,34519,36677
7-May-25,8-May-25,1257752,1291467,33714,737513,96106,45470,26477,167944,325819,2508,0,190094,48948,140661,33804,37918
8-May-25,9-May-25,1251254,1279864,28610,751975,96900,45024,14476,175375,309428,2669,0,186976,43046,148587,36612,37736
9-May-25,10-May-25,1219278,1259911,40633,659270,95765,42478,13023,131339,415646,2673,0,163997,43435,139656,33333,37377
10-May-25,11-May-25,1023457,1064104,40647,503831,94668,37699,6749,112673,400205,2526,0,124783,23981,85785,34137,36796
11-May-25,12-May-25,940817,986481,45665,286366,92846,35356,42861,204596,406994,2457,0,94434,15310,67234,25042,36319
12-May-25,13-May-25,1195099,1232200,37101,382226,92815,36902,92347,282599,437928,2448,0,117905,25826,104138,30978,39081
13-May-25,14-May-25,1232125,1264434,32309,610724,93248,37027,45296,137506,438600,2473,0,168387,44819,127436,37256,39350
14-May-25,15-May-25,1242820,1282250,39430,545009,92709,35170,57561,227187,413062,2493,0,150321,47832,109133,22495,35998
15-May-25,16-May-25,1240971,1275052,34081,473329,93752,33409,68439,332219,366984,2472,0,141574,42446,104158,32231,35007
16-May-25,17-May-25,1226357,1259675,33318,558023,95052,33723,69110,258891,340333,2584,0,139454,39620,105760,35711,34555
17-May-25,18-May-25,1055431,1099423,43992,429428,93953,32524,49601,278387,298016,2513,0,112459,23893,84051,32070,35539
18-May-25,19-May-25,990735,1036507,45772,443601,93441,32693,31171,220120,295843,2487,0,116410,25327,88872,22508,38449
19-May-25,20-May-25,1195071,1228142,33071,711197,94406,32930,18615,112628,352631,2359,0,186487,52769,133834,38161,39428
20-May-25,21-May-25,1241311,1275423,34112,705831,92784,35682,52793,94077,388610,2440,0,180673,64382,153574,29313,36058
21-May-25,22-May-25,1269420,1305547,36128,480945,92363,34846,107663,354965,325847,2220,0,168875,54921,124074,27515,38833
22-May-25,23-May-25,1286479,1324606,38127,445898,93317,38572,107529,471353,261700,2108,0,144815,48616,134744,26385,42594
23-May-25,24-May-25,1236874,1270723,33849,481123,96548,40105,97709,325901,332142,2524,0,137163,41852,102560,28703,40830
24-May-25,25-May-25,1042810,1087710,44900,319981,96254,35656,72222,317384,333223,2529,0,85714,17269,66490,37205,39472
25-May-25,26-May-25,1036035,1087664,51629,315414,94289,30854,114515,442297,163809,2476,0,79107,11957,56032,25701,40713
26-May-25,27-May-25,1218353,1251025,32672,516969,96352,36883,94393,281069,325923,2482,0,119653,21616,96787,39795,40851
27-May-25,28-May-25,1261378,1303713,42335,459293,95164,39407,77708,471425,252952,2344,0,118370,30776,104203,27430,39141
28-May-25,29-May-25,1264697,1297239,32542,508043,96021,40193,32068,537977,186610,2505,0,138239,35538,92741,34562,37101
29-May-25,30-May-25,1014487,1060143,45656,397231,95566,45382,77738,242105,297414,2557,0,100994,14683,75569,32124,39098
30-May-25,31-May-25,1101298,1153944,52646,286009,94251,45597,114781,341003,359505,2450,0,92117,12509,76863,33246,38606
31-May-25,1-Jun-25,1000675,1047001,46327,547886,93654,44193,15099,63705,373985,1871,0,109398,16316,89861,44213,40327
1-Jun-25,2-Jun-25,987120,1040053,52934,398741,91753,41655,49641,256154,282584,1990,0,89801,9273,66027,18455,40169
2-Jun-25,3-Jun-25,1250790,1285529,34739,755083,94882,48768,63616,161204,270887,2287,0,165930,22258,111887,44776,41151
3-Jun-25,4-Jun-25,1255911,1301849,45939,640553,95374,49399,87303,163446,364610,2368,0,118063,43525,123680,29458,37463
4-Jun-25,5-Jun-25,1303176,1346320,43144,670666,94892,50393,91725,290754,250031,2202,0,116707,46858,86229,27660,36518
5-Jun-25,6-Jun-25,1266918,1304082,37164,612135,96555,51501,74561,327393,252830,2400,0,118052,47261,74644,34180,41009
6-Jun-25,7-Jun-25,1276332,1332960,56629,300251,94647,49260,93322,606585,276174,2366,0,76479,21253,62766,33231,39898
7-Jun-25,8-Jun-25,1046718,1088803,42085,478268,95047,50549,19864,323864,224723,2459,0,101558,12895,61575,36240,40614
8-Jun-25,9-Jun-25,967810,1032925,65115,162007,92411,45991,36655,527526,241622,2417,0,63379,7331,50654,21966,39765
9-Jun-25,10-Jun-25,959144,1011164,52020,266991,96158,48411,59841,272130,360182,2403,0,77064,6798,60362,46969,40921
10-Jun-25,11-Jun-25,1212664,1263248,50584,361113,95795,46114,127123,458400,266028,2294,0,93863,14672,76052,25176,38845
11-Jun-25,12-Jun-25,1232624,1277004,44380,527588,97240,46286,42524,249906,412606,2309,0,108918,36395,91082,41903,35471
12-Jun-25,13-Jun-25,1223873,1270928,47055,450597,95725,46687,54193,263052,456032,2213,0,109370,45416,74743,37529,33096
13-Jun-25,14-Jun-25,1218645,1265891,47246,304847,94306,45198,86400,368382,459016,2189,0,102267,30064,85048,38633,36053
14-Jun-25,15-Jun-25,1078347,1128483,50137,301973,92300,44339,74291,282425,419659,2083,0,84991,16848,75657,31714,34797
15-Jun-25,16-Jun-25,1023943,1073677,49734,518055,92025,44614,40914,193873,271101,2092,0,110758,27639,63906,22565,32592
16-Jun-25,17-Jun-25,1255131,1290106,34975,627093,94298,50942,57251,236320,334467,2269,0,171352,57457,80150,31836,33491
17-Jun-25,18-Jun-25,1255408,1288033,32625,694248,95542,49986,58219,65509,437433,2015,0,192500,68670,94185,32026,34100
